telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,9,23,31,0
0,1,1,1,5,4,23,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,6,1,41,0,0
0,1,1,1,0,1,112,20,0
0,1,1,1,0,1,58,18,0
0,1,1,1,5,1,75,2,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,75,18,0
0,1,0,1,0,1,31,20,0
0,1,0,1,2,4,26,7,0
0,1,1,1,5,1,58,22,0
0,1,1,1,0,1,59,17,0
0,0,0,1,5,1,58,22,0
0,0,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,0,0,5,1,41,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,1,22,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,39,7,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,4,0
1,1,0,2,4,1,130,36,0
0,1,0,1,2,4,23,23,0
0,1,1,1,6,4,58,4,0
0,1,0,1,0,1,51,4,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,3,5,1,58,18,0
0,1,0,1,0,1,39,33,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,4,23,25,0
0,0,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,0,5,1,51,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,2,88,23,1
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,88,26,1
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,1
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,39,18,0
0,1,0,1,5,1,58,18,0
0,0,1,1,2,1,22,22,0
0,1,0,1,0,1,22,31,0
0,1,0,0,5,1,31,18,0
0,0,1,1,0,9,6,10,0
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,88,0,1
0,1,0,1,2,4,66,7,0
0,1,1,1,0,1,61,13,0
0,1,0,0,5,1,31,18,0
0,1,0,1,6,9,111,23,0
0,1,0,1,6,9,58,12,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,4,6,31,0
0,1,0,1,6,1,61,12,0
1,1,0,0,5,1,58,18,0
0,1,1,1,5,9,22,9,0
0,1,0,0,5,1,31,18,0
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,58,12,0
0,1,0,1,2,4,26,7,0
0,1,1,1,0,1,75,2,0
1,1,1,1,5,1,112,22,0
0,1,0,1,5,1,75,18,0
0,1,1,1,0,4,39,7,1
0,1,1,0,3,1,67,22,0
0,1,1,1,2,4,112,7,1
0,1,1,1,2,1,90,1,0
0,1,1,1,0,1,61,17,0
0,0,1,1,5,1,22,18,0
0,1,1,1,1,9,61,12,0
0,0,1,1,2,1,75,22,0
0,1,0,1,5,1,88,12,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,122,18,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,22,9,0
0,1,1,1,0,1,35,31,0
0,1,1,3,2,4,51,16,0
0,1,0,0,3,1,52,18,1
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
0,0,0,0,5,1,58,18,0
0,1,1,1,2,1,22,18,0
0,0,0,4,4,1,72,5,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,9,61,24,0
0,1,1,3,2,1,22,18,0
0,1,1,1,6,1,58,18,0
0,1,1,1,1,1,89,2,0
0,1,0,1,2,1,75,3,0
0,0,0,2,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,22,13,0
0,1,1,1,0,9,94,31,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,22,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,9,129,26,0
0,1,0,1,5,1,61,18,0
0,1,1,1,5,1,51,16,0
0,0,0,1,5,1,25,7,0
0,1,1,1,5,1,22,18,0
0,1,1,1,6,1,22,12,0
0,1,1,1,5,9,35,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,12,0
0,1,1,1,5,9,119,26,0
1,1,1,3,4,9,75,22,0
1,1,0,1,5,1,58,18,0
0,0,0,1,5,1,26,7,0
0,1,0,1,5,1,11,18,0
0,0,1,1,5,6,8,14,0
0,1,0,1,2,1,62,0,0
0,0,0,1,2,4,75,31,0
0,1,1,1,5,1,61,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,61,2,0
0,1,1,1,5,1,58,23,0
0,0,0,1,4,1,61,15,0
0,1,1,1,5,1,58,12,0
0,1,1,1,2,7,61,2,0
0,0,0,1,0,7,78,16,0
0,0,1,1,5,1,58,18,0
0,1,1,0,5,9,58,23,0
0,1,1,1,5,9,22,9,0
1,1,1,1,2,1,39,18,0
0,1,1,1,5,1,61,13,0
0,0,0,0,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,7,75,1,0
0,1,0,1,5,1,58,9,0
0,0,0,1,0,1,6,32,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,26,33,0
0,1,1,1,2,1,59,7,0
0,1,1,1,1,1,61,31,0
0,1,0,1,5,1,58,26,0
0,1,1,1,5,1,58,26,0
0,1,1,1,5,9,39,35,0
0,1,1,1,0,9,39,20,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,103,27,0
0,1,1,1,5,1,22,9,0
0,1,1,1,3,1,39,24,0
0,1,1,1,4,7,61,12,0
0,1,1,1,0,9,39,13,0
1,0,1,1,6,9,22,12,0
0,1,1,1,2,9,22,29,0
0,1,1,1,2,4,87,1,0
0,1,1,1,5,1,39,15,0
0,1,1,1,0,9,89,31,0
0,1,1,1,5,1,58,17,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,31,0
0,1,1,1,5,1,88,23,1
0,1,1,1,4,1,58,15,0
0,1,0,1,5,1,75,27,0
1,1,0,1,5,1,58,18,0
0,1,1,0,5,1,0,0,0
0,1,1,1,0,0,58,18,0
0,1,0,1,5,1,24,21,0
0,0,1,1,3,1,23,20,0
0,0,1,1,5,1,61,12,0
0,1,1,1,6,1,22,12,0
0,1,0,0,5,1,31,18,0
0,1,1,1,2,4,22,12,0
0,1,1,1,5,1,22,18,0
0,1,1,1,0,4,58,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,89,2,0
0,0,0,1,5,6,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,58,6,0
0,0,1,0,5,1,58,18,0
0,1,0,1,5,1,22,12,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,9,58,18,0
0,1,0,1,5,1,58,18,0
1,0,0,1,0,1,61,34,0
0,0,0,1,5,1,77,18,0
0,1,1,1,0,1,0,0,0
0,1,1,1,2,1,75,18,0
0,1,1,0,5,1,31,18,0
1,0,1,0,2,1,51,18,0
0,0,1,1,5,1,51,18,0
0,0,1,0,5,1,58,18,0
1,0,0,0,2,4,53,17,0
0,0,1,1,5,1,30,12,0
0,1,1,1,5,5,39,0,0
0,1,1,1,5,1,61,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,1,5,58,22,0
0,0,0,0,5,1,39,18,0
0,0,0,0,5,1,58,18,0
0,0,0,3,6,2,49,16,0
0,1,1,3,6,9,61,2,0
0,1,1,1,2,5,61,22,0
0,0,1,1,5,1,58,18,0
0,1,1,1,2,4,119,7,0
0,1,1,1,0,1,26,22,0
0,1,1,1,6,4,0,1,0
1,1,1,0,5,9,61,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,17,0
0,0,1,1,6,9,6,31,0
0,1,1,1,5,5,87,23,0
0,1,1,0,5,1,1,18,0
0,1,1,1,6,1,61,18,0
0,0,1,1,5,9,29,9,0
0,1,0,1,2,1,26,31,0
0,0,0,1,5,1,75,2,0
0,1,1,1,0,1,61,8,0
0,1,1,1,5,2,23,13,0
0,1,0,0,3,1,52,18,1
0,0,1,1,0,1,34,0,0
0,1,1,1,0,1,61,26,0
0,1,1,1,2,4,119,7,0
0,1,0,1,2,1,89,7,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,22,12,0
0,0,0,3,2,4,22,1,0
0,1,1,1,0,1,61,22,0
0,1,0,1,5,1,11,31,0
0,1,1,0,5,1,31,11,0
0,1,1,1,2,9,6,0,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,10,58,1,0
0,1,1,1,0,9,39,31,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,61,9,0
0,1,0,1,1,1,58,18,0
0,1,1,1,2,1,67,7,0
0,1,1,1,0,1,22,6,0
0,1,1,1,5,7,119,18,0
0,1,1,1,2,4,119,7,0
0,1,1,1,4,1,61,18,0
0,1,0,1,5,1,22,18,0
0,1,0,1,1,1,51,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,61,1,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,1,75,31,0
0,0,1,1,5,1,58,18,0
0,1,1,1,4,7,29,9,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,5,61,22,0
0,1,0,1,5,1,51,18,0
0,0,1,1,6,1,112,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,58,7,0
0,1,1,1,2,1,24,22,0
0,0,1,1,5,1,30,26,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,4,23,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,9,52,18,0
0,0,0,0,5,1,58,18,0
0,1,1,1,0,4,52,18,0
0,1,1,1,0,1,26,24,0
0,1,1,1,2,9,39,8,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,5,58,24,0
0,1,1,1,2,1,58,18,0
0,0,1,1,5,1,0,0,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,22,13,0
0,1,1,1,0,1,58,3,0
0,0,1,0,5,1,30,9,0
1,1,0,0,5,1,61,9,0
0,1,1,1,0,4,26,31,0
0,1,0,1,2,4,66,7,0
0,0,0,3,6,8,68,7,0
0,1,1,1,2,1,58,3,0
0,1,0,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
0,1,1,1,5,1,19,3,0
0,1,0,1,5,1,22,29,0
0,1,1,1,0,1,61,20,0
0,1,1,2,5,1,61,18,0
0,1,0,1,4,4,61,22,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,1,1,6,9,112,31,0
1,0,0,0,5,1,130,18,0
0,1,0,1,2,4,58,1,0
0,1,0,1,0,1,31,18,0
0,1,0,1,5,1,58,18,0
0,1,1,3,5,11,75,18,0
0,1,0,1,2,4,20,7,0
0,1,1,4,0,9,27,31,0
0,1,0,1,5,1,10,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,4,58,16,0
0,1,1,1,2,0,29,9,0
0,0,0,1,5,1,72,18,0
0,1,0,1,2,9,39,7,0
0,0,0,1,6,9,119,24,0
0,1,1,1,5,1,105,18,0
0,1,0,1,0,1,58,18,0
0,1,0,1,5,1,51,16,0
0,1,0,1,5,1,58,18,0
1,1,0,1,5,9,99,12,0
0,1,0,1,4,9,75,22,0
0,1,1,4,4,1,119,12,0
0,1,0,3,2,4,39,1,0
0,1,1,0,5,1,31,18,0
0,0,0,2,6,2,119,13,0
1,0,0,1,5,1,58,9,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,51,7,0
0,1,0,1,2,3,51,18,0
0,1,1,1,5,1,119,12,0
0,1,1,1,5,1,119,22,0
0,1,0,1,2,9,39,7,0
0,1,1,1,3,9,58,20,0
0,1,1,1,2,1,29,3,0
0,1,1,3,4,1,58,22,0
0,1,0,1,0,1,22,18,0
0,1,0,1,5,1,11,18,0
0,1,1,0,5,1,48,36,0
0,1,1,1,1,1,119,31,0
0,1,1,1,5,1,75,5,0
0,1,1,0,2,1,31,11,0
0,1,1,1,0,9,25,18,0
0,1,0,1,5,1,22,6,0
0,1,1,1,6,4,8,15,0
0,1,1,3,6,1,112,18,0
0,1,1,1,3,1,22,9,0
0,1,0,1,5,1,39,18,0
0,0,1,3,6,9,52,25,0
0,1,1,3,4,9,61,4,0
0,0,0,1,5,1,45,13,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,1,22,31,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,1,58,0,0
0,1,1,1,5,4,51,20,0
0,0,0,1,5,1,0,18,0
0,1,1,2,5,4,51,16,0
0,0,1,1,5,1,22,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,4,51,7,0
0,1,1,1,5,4,51,16,0
0,1,1,0,5,1,58,18,0
0,1,1,1,2,1,112,1,0
0,1,0,1,0,1,58,24,0
0,1,1,1,5,1,33,18,0
0,1,1,1,5,1,58,26,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,9,39,7,0
0,1,1,1,2,4,58,1,0
0,1,0,3,5,6,61,36,0
0,1,1,1,2,4,15,16,0
0,0,0,1,2,9,51,1,1
0,1,0,1,5,1,58,31,0
0,1,1,1,6,4,58,1,0
0,1,1,1,5,1,103,27,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,1,119,36,0
0,1,0,1,5,1,58,0,0
0,1,1,1,0,4,8,7,0
0,0,0,1,5,1,58,18,0
0,1,1,0,2,1,31,11,0
0,0,0,1,4,9,61,5,0
0,1,1,1,0,1,39,22,0
0,0,0,1,2,9,51,1,1
0,1,1,1,5,1,58,18,0
1,0,1,1,3,1,58,23,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,2,1,39,18,0
0,1,0,1,2,1,22,18,0
0,1,1,1,2,1,127,31,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,4,51,1,0
0,1,1,1,5,1,58,9,0
0,1,1,1,2,1,61,12,0
0,0,0,1,5,1,58,18,0
1,1,1,1,0,9,58,31,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,10,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,2,1,51,1,1
0,1,1,1,1,1,51,33,0
0,1,1,1,5,5,8,4,0
0,1,0,1,5,1,42,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,61,24,0
0,1,0,1,5,9,75,22,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,77,3,0
0,1,0,1,5,1,14,21,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,58,31,0
0,1,1,1,5,1,58,12,0
0,1,1,1,5,1,119,18,0
0,1,0,1,5,9,22,18,0
0,0,1,1,5,4,58,18,0
0,1,1,1,6,4,51,1,0
0,0,0,1,5,1,53,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,33,18,0
0,0,0,1,6,9,6,31,0
0,1,1,1,0,4,8,1,0
0,1,0,1,5,1,110,1,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,9,58,24,0
0,1,1,1,3,1,39,22,0
0,1,0,1,5,1,10,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,1,5,4,5,0
0,1,1,1,2,9,75,18,0
0,0,0,0,5,1,58,18,1
0,1,1,1,5,5,30,12,0
0,1,1,1,2,1,88,23,1
0,1,0,1,2,4,26,1,0
0,1,1,0,6,9,69,34,0
0,1,0,1,4,1,58,18,0
0,1,0,1,5,1,4,18,0
0,1,1,1,5,1,32,31,0
0,1,1,1,0,9,26,31,0
0,1,0,1,0,1,22,31,0
0,1,0,1,5,1,58,18,0
1,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
1,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,1
0,0,1,1,6,1,58,0,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,4,26,7,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,79,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,19,22,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,61,12,0
0,1,0,1,5,1,22,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,3,2,1,0,1,0
0,1,1,1,5,1,67,31,0
0,1,1,4,5,1,58,18,0
0,1,0,1,5,1,6,24,0
0,1,1,1,0,1,103,27,0
0,1,1,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
0,1,1,1,5,4,75,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,4,105,9,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,75,18,0
0,1,1,0,2,1,31,11,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,1,112,1,0
0,0,0,1,5,1,58,18,0
1,1,0,1,5,1,58,18,0
0,1,1,1,2,4,39,18,0
0,1,1,2,2,9,75,12,0
0,1,1,1,5,1,58,12,0
0,1,1,1,5,1,58,18,0
0,1,1,0,5,1,41,7,0
0,1,1,1,5,1,58,18,0
0,0,0,1,0,0,61,7,0
0,1,1,1,5,1,108,20,0
0,1,1,2,5,1,30,36,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,0,0,9,22,9,0
0,1,0,1,2,1,119,31,0
0,0,1,1,5,1,58,18,0
0,1,1,1,2,4,51,16,0
0,1,1,1,5,1,22,12,0
0,1,1,1,6,4,37,7,0
0,1,1,1,5,1,53,17,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,9,61,18,0
0,1,1,1,5,1,61,12,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,10,18,0
0,0,1,1,0,1,39,20,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,9,75,22,0
0,0,1,1,5,1,67,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,58,1,0
1,1,0,1,6,4,26,7,0
0,0,0,1,5,1,51,18,1
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,22,31,0
0,1,1,1,2,1,75,30,0
0,1,0,1,5,1,19,18,0
0,0,1,1,0,1,39,0,0
0,1,1,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,22,9,0
0,1,1,1,6,1,39,1,0
0,0,0,1,6,1,25,7,0
0,1,1,0,2,1,31,11,0
0,1,1,3,2,1,75,22,0
0,0,0,3,5,1,0,18,0
0,1,0,1,1,1,58,18,0
0,1,0,1,5,4,75,22,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,2,19,3,0
0,1,1,1,5,1,58,18,0
0,1,1,1,1,1,51,17,0
0,1,0,1,2,1,22,17,0
0,1,0,0,0,2,3,3,0
0,1,1,1,6,4,58,1,0
0,1,1,1,0,1,22,6,0
0,0,1,1,5,1,58,18,0
0,1,1,3,2,4,31,11,0
0,1,1,1,5,1,75,9,0
0,1,1,1,2,1,61,29,0
0,0,0,1,2,1,58,5,0
0,0,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,2,1,58,5,0
1,1,1,1,5,1,22,18,0
0,1,0,1,0,5,22,22,0
0,1,1,1,0,9,39,31,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,1,1,2,1,75,22,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,123,23,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,0,1,5,9,0,0,0
1,0,0,1,0,9,61,7,0
0,1,1,1,5,9,119,31,0
0,1,0,1,5,1,51,16,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,9,58,5,0
0,1,0,1,5,9,39,13,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,5,39,14,0
1,1,1,1,5,1,58,18,0
0,1,1,1,5,1,66,31,0
0,0,1,1,5,1,58,18,0
0,1,0,1,2,4,8,7,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,22,18,0
0,0,0,1,0,1,34,1,0
0,1,0,1,6,1,58,18,0
0,1,0,1,1,1,58,31,0
1,1,1,2,6,9,67,23,0
0,1,1,1,5,1,119,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,9,0
0,0,0,1,5,9,58,18,0
0,1,1,1,1,1,58,17,0
0,1,0,1,5,4,39,20,0
0,1,1,1,5,1,61,12,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,2,1,58,5,0
0,0,0,1,5,1,75,18,0
0,1,1,3,2,4,51,7,0
0,1,1,1,5,1,58,18,0
0,0,0,1,2,1,58,5,0
0,1,1,1,2,1,61,23,0
0,1,0,1,5,1,88,18,0
0,1,0,1,1,9,58,5,0
0,1,0,1,2,4,46,7,0
0,1,1,1,5,1,119,18,0
0,1,1,1,0,1,58,18,0
0,1,0,1,5,1,11,10,0
0,0,1,0,5,1,76,12,0
0,1,1,1,2,1,58,12,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,4,122,23,0
0,1,1,4,0,9,27,31,0
0,1,1,1,0,4,42,21,0
0,0,1,1,5,9,29,18,0
0,1,0,1,2,9,26,31,0
0,1,1,1,0,1,61,18,0
0,1,0,1,0,1,22,18,0
0,1,1,1,2,1,22,31,0
0,1,0,1,2,4,39,7,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,4,61,31,0
0,1,0,1,5,0,6,31,0
0,1,1,1,5,1,31,11,0
0,1,1,1,0,1,58,18,0
1,1,1,1,0,1,58,18,0
0,1,1,1,0,1,59,17,0
0,1,1,1,5,1,53,17,0
0,1,1,2,4,7,30,30,0
0,1,1,1,6,4,58,0,0
0,1,1,1,2,9,75,12,0
0,0,1,1,5,1,58,18,0
0,1,0,1,0,1,39,20,0
0,1,0,1,5,1,58,31,0
0,1,1,0,0,1,61,12,0
0,1,0,1,5,1,67,18,0
0,0,0,1,5,1,58,18,1
0,1,1,1,5,1,61,18,0
0,0,0,1,6,1,39,12,0
0,1,1,1,5,9,61,9,0
0,1,1,1,5,1,58,18,0
0,1,1,3,4,9,61,23,0
0,0,0,1,5,1,119,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,13,18,0
0,1,0,1,5,1,110,22,0
0,1,1,1,6,4,58,7,0
0,0,0,1,5,1,58,18,0
0,0,0,0,5,1,58,18,1
0,1,1,1,6,9,39,23,0
0,1,1,1,2,9,39,7,0
0,1,1,0,5,1,31,18,0
0,1,1,1,2,1,119,22,0
0,1,1,1,5,1,58,18,0
0,1,0,4,0,9,58,1,0
0,0,1,1,0,1,30,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,0,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,0,22,7,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,1,126,18,0
0,0,0,1,5,1,58,18,0
0,1,0,3,5,1,51,16,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,22,0
0,1,0,1,5,1,52,31,0
0,1,0,1,0,9,39,23,0
0,1,1,1,5,1,22,24,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,4,15,16,0
0,1,0,1,5,1,39,12,0
0,1,1,1,5,1,22,8,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,61,13,0
0,1,1,1,2,9,35,35,0
0,1,1,1,4,1,94,23,0
0,1,1,1,0,1,39,14,0
0,1,1,1,0,1,1,22,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,6,4,39,31,0
0,1,1,1,0,6,124,18,0
0,1,1,1,5,1,61,31,0
0,1,1,1,5,1,58,31,0
0,1,1,1,5,1,58,23,0
1,1,0,1,2,4,23,31,0
0,1,1,1,5,1,22,18,0
0,1,0,0,5,1,80,18,0
0,1,0,1,2,4,37,7,0
0,1,1,1,5,1,24,12,0
0,1,1,1,6,1,0,0,0
0,1,0,1,2,4,39,7,0
1,1,0,1,5,1,61,22,0
0,1,0,1,5,1,75,22,0
0,1,1,1,5,1,58,18,0
0,1,0,1,1,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,39,20,0
0,1,1,1,5,1,22,18,0
0,1,1,1,2,4,88,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,7,22,7,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,6,18,0
0,1,0,0,5,1,41,18,0
0,0,1,3,6,4,41,18,0
0,0,0,3,4,1,31,22,0
0,1,1,1,5,1,0,0,0
0,1,1,1,5,1,58,22,0
1,0,0,3,4,9,75,22,0
0,1,0,1,2,9,39,7,0
0,1,0,1,0,1,58,18,0
0,1,1,1,0,1,58,31,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,9,94,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,2,52,20,1
0,1,1,3,0,1,123,31,0
0,1,0,1,5,1,58,18,0
0,0,1,1,1,1,35,5,0
0,1,0,1,5,1,10,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,9,29,9,0
0,1,0,1,2,0,58,7,0
0,1,1,1,0,1,0,0,0
0,0,0,1,3,1,8,0,0
0,0,1,1,5,6,58,18,0
0,1,1,1,0,1,75,31,0
1,1,0,1,2,4,75,22,0
0,1,0,1,5,1,58,18,0
0,0,0,3,6,2,49,16,0
0,1,0,1,0,9,39,22,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,39,13,0
0,1,0,1,5,1,58,18,0
1,1,0,1,5,1,75,22,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,11,23,12,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,88,1,1
0,1,0,0,0,9,23,6,0
0,1,1,1,2,1,24,18,0
0,1,0,0,5,1,34,6,0
0,1,0,1,6,9,58,0,0
0,1,1,1,5,1,22,22,0
0,1,0,1,0,9,18,18,0
0,1,0,3,5,2,124,13,0
0,1,0,1,2,1,22,31,0
0,1,1,1,6,1,58,18,0
0,1,0,1,0,1,22,18,0
0,1,1,0,0,1,61,0,0
0,0,0,1,2,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
1,0,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
1,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,88,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,75,31,0
0,1,0,1,2,1,51,18,0
0,1,1,1,6,1,72,23,0
0,0,0,1,5,1,58,18,0
0,1,1,1,6,9,39,31,0
0,0,1,1,1,1,61,7,0
0,1,1,1,1,1,24,5,0
0,0,0,1,5,1,58,22,0
